	AB	AB_2	AS	AS_2	D	D_2	N	N_2
N06_D2__19_28	2751.088723062	2259.1299748405	25.075654805499997	14.780105509	32.067202337	25.040580298000002		
N06_D2__19_29	550.6980571675	1086.9568995289999	15.4375661885	13.372918244000001	20.082795802	20.999716124000003		
N06_D2__19_5	128.6561890585	823.9539616980001	23.896491904	29.752440725	58.71723207400001	43.049744305000004		
N06_D2__19_6	1270.609450537	2874.8171810414997	72.5367833585	51.34569378	25.839675291499997	22.942832934500004		
N06_D2__19_7	353.912871428	502.1648715265	5.8015483385	7.695258019500001	9.8328927495	10.592747559500001		
N06_D2__19_8	610.5072545175	397.326784096	12.4474951335	10.576240235	13.277328143000002	14.048392006		
N06_D2__19_9	3458.389616151	1905.823488984	5.2456449405	3.9228659415	16.226267371	16.546771244		
N06_D2__1_10	1561.7392186145	3064.8638368915	6.827580722	5.908111559	14.2675361855	13.436140925		
N06_D2__1_11	979.547628887	3285.394464471	6.105936217	9.409735155	12.010577834000001	11.534767011		
N06_D2__1_12	3565.600131692	2315.533814027	5.453623066	7.8657785385	13.016825906500001	11.5919483825		
N06_D2__1_13	2888.808381508	2364.9924211879998	5.240758755	6.110500163	12.0582036315	12.2617302055		
N06_D2__1_14	2693.6489089174997	1873.688452642	10.332749562	8.265947888500001	12.852252826	15.5548068285		
N06_D2__1_15	854.8393226085	1323.690786679	7.6295711655	6.6288775115	22.204682978	21.232198941500002		
N06_D2__1_16	847.4041960860001	2795.5523370365	6.0910002735	6.055760742	23.4795294975	20.7627691195		
N06_D2__1_17	692.2388334055	2952.5244222755	1.4247136605000001	4.874336202	17.063972436999997	17.930553011999997		
N06_D2__1_18	2220.4551564314997	1577.435173446	5.136955136999999	7.0262549315000005	15.0923650925	14.054777128000001		
N06_D2__1_8	237.77854245999998	759.3202209689999	5.945553539	7.857996873	11.324863884	12.858456727499998		
N06_D2__1_9	411.92576800250004	1572.2550664405	3.7064890414999994	5.0498234459999995	12.0577281195	11.996450426		
N06_D2__20_10	461.050958895	436.855747984	0.8909587935000001	0.8921451355000001	11.906449326499999	16.302830941		
N06_D2__20_11	400.6165282955	915.039103985	0.8105369805	2.240968728	16.178502349	14.232117182		
N06_D2__20_12	332.13316630199995	496.082558547	0.6201044385000001	1.4129307365000001	11.0919433045	12.4674426645		
N06_D2__20_13	390.1177000985	4573.5599563324995	11.221210498000001	16.550988295499998	13.024459918	13.555924384999999		
N06_D2__20_14	2336.8620493490002	1421.0823763755	5.109132370499999	7.872254954500001	10.592898252000001	12.924477772000001		
N06_D2__20_15	4578.9395025415	2808.370721832	37.203814294	21.653813399	15.969947987000001	16.229419001		
N06_D2__20_16	756.889592366	723.481414891	4.1942970825	4.362044269	13.5554818745	15.4671495365		
N06_D2__20_17	230.187943007	2465.7297147394997	5.7005347595	5.6738247555	14.652406416999998	15.361133968499999		
N06_D2__20_18	149.9790816545	163.554019824	1.2769396554999999	4.004193985	16.228448275999998	19.713057096500002		
N06_D2__20_19	296.941925284	313.01188169849996	1.8310329475	6.560356936	16.345725735000002	19.083422842999997		
N06_D2__20_20	2953.760111558	2405.9996260139997	24.945533769	25.386623256500002	16.758399266	14.8544724805		
N06_D2__20_21	932.9104433095	1429.6269110015	8.0160692215	9.335230054	78.819530284	44.680004894999996		
N06_D2__20_22	519.4300779345	1142.5820162115	14.743651174	14.698855034	36.473406804	40.176712717499996		
N06_D2__20_23	269.280688726	523.505314971	24.5617740235	24.509676243	9.4033790915	10.492798166499998		
N06_D2__20_24	1308.006633309	1195.870593157	8.879691468	11.431892143	4.9666070925	4.9941887495		
N06_D2__20_25	1214.797615427	1141.7953338765	12.698161065	13.38525252	8.254068907	19.149324095999997		
N06_D2__20_26	408.082120689	868.9026493765	10.983204378500002	12.6789865175	20.05095301	21.132031613		
N06_D2__20_27	417.850831058	3164.404421833	14.3006021305	16.874446001499997	18.254979157	19.873902725		
N06_D2__20_28	525.0305483215	1710.8779384245	15.747246487	17.653609021	26.319787315	25.291276930000002		
N06_D2__20_29	1216.388337262	2663.0270969785	9.161276640999999	15.5704292025	19.414696215	23.30896276		
N06_D2__20_5	1600.1347589240002	1324.8665763815	44.703908588	50.885200247499995	14.981409268	16.1391565735		
N06_D2__20_6	732.2906480575	1211.739847842	33.706006217	39.5006054015	11.967311742	15.7775087105		
N06_D2__20_7	386.7306941695	600.217694046	2.5138376385	5.1463420165	11.5267527675	11.663152644499998		
N06_D2__20_8	157.7301925585	291.26243216750004	0.846618477	2.853646598	16.9125656005	18.951297112		
N06_D2__20_9	198.8906465535	477.0637799565	7.579959326999999	7.056322574499999	14.0275466815	18.5162750295		
N06_D2__21_10	1058.645407834	1061.1743922110002	6.8372526675	4.1506036315	14.684554025	15.2759460285		
N06_D2__21_11	1893.2616514730003	1633.6337326295	8.2800252275	7.845913703	12.2848905305	14.185527929500001		
N06_D2__21_12	637.2295701744999	1678.3885741365	3.4414295165000004	9.602724696	10.399924364	12.44399744		
N06_D2__21_13	5474.2724661745	3312.30224687	34.813483915	23.532417158500003	15.836755646999999	14.4453944485		
N06_D2__21_14	527.6045144674999	1686.2483183030004	23.2376247815	19.0797846305	17.510548523	14.9669603525		
N06_D2__21_15	1804.1399682805	1671.5988305189999	4.065424978999999	7.2403122585	11.0002836345	14.1371873315		
N06_D2__21_16	5320.3998973074995	3075.9976624935	35.519842571	16.2158575105	21.4824532635	18.077933799		
N06_D2__21_17	3460.764215455	3284.9262284285	10.512012174999999	8.3717193355	18.4748342215	16.823781468		
N06_D2__21_18	1208.2092663825001	849.886377858	3.731584041	2.390198179	22.626088826999997	21.6001606855		
N06_D2__21_19	3396.645231937	1774.551975459	25.368347199000002	12.200956938	14.192643079000002	22.283692185		
N06_D2__21_20	644.466083996	963.635589288	21.861540078	12.541339396	3.477256014	7.818313353		
N06_D2__21_21	101.214051342	272.215957357	5.913867711	7.421122045	60.787141973999994	54.20006087		
N06_D2__21_22	122.12436189399999	442.90554408699995	11.883266849000002	14.070897065	3.170270838	5.34311699		
N06_D2__21_23	445.41803805200004	723.7111285185	25.2478078535	26.0325984105	9.3547464735	12.478709311500001		
N06_D2__21_24	253.8897395175	1099.5404611715	13.639572408	18.053478867499997	4.543162565499999	10.971142344499999		
N06_D2__21_25	747.6714750614999	3747.3753536279996	14.2960615665	26.575983944999997	8.497057492	21.924406288500002		
N06_D2__21_26	560.1650440100001	2322.518364289	14.8975697935	20.531765055	17.342839928	23.165880056		
N06_D2__21_27	4673.57733604	3552.7445283029997	33.142258997	25.270435634	24.588774798	23.340675476999998		
N06_D2__21_28	1651.7943902665	1699.487986228	12.900031273	17.390747805	24.236422391	28.6948618825		
N06_D2__21_29	559.677212812	2189.826771508	23.998754005000002	25.645539905999996	32.547169810999996	27.669101026		
N06_D2__21_6	586.2575864465	1266.8741714899998	57.8962647575	55.580561220999996	11.389587768499998	12.183229013		
N06_D2__21_7	5258.4140788775	2701.1571555025002	33.068783069	21.619274024	17.576348278	16.814482948000002		
N06_D2__21_8	216.524765391	1468.0847945005	0.861108297	4.2239832535	19.025428021499998	18.801086523		
N06_D2__21_9	1135.6468465140001	951.5246559574999	4.981935729499999	6.902219501499999	13.9237497625	13.6026661225		
N06_D2__22_10	138.9546136365	265.574315408	0.3361262665	1.6071600419999998	17.4347233045	15.6120681355		
N06_D2__22_11	342.847907467	267.3901712	3.352810239	3.1422158745	12.335373771	12.9633408145		
N06_D2__22_12	279.38747566099994	274.5777982185	0.7281553395	3.9232989099999998	12.0485436895	13.719621264499999		
N06_D2__22_13	591.434518343	551.403350123	3.618536757	3.3205440475	15.9074920855	16.271851357		
N06_D2__22_14	348.71722825700004	2317.8922414555	1.3787180185	4.9741402175000005	12.643522285500001	14.967730528		
N06_D2__22_15	1414.325652024	818.4430887085002	0.9299065420000001	3.4562107504999995	15.149532709999999	15.094425174		
N06_D2__22_16	681.1056348230001	1520.1004927210001	0.680933852	5.682802425	17.80155642	18.643537677		
N06_D2__22_17	166.021343288	1462.672282178	0.442523413	5.729500012999999	21.961510754000006	18.06405366		
N06_D2__22_18	487.51025598800004	1745.1437637279998	3.188016132	10.950510977	19.435375456	19.620552612		
N06_D2__22_19	1815.80673916	1197.90493199	9.506804362999999	6.530086575	40.941994016	36.805075246		
N06_D2__22_21	106.441697889	118.427372081	4.1557851710000016	6.3010469	93.153173612	68.337590165		
N06_D2__22_23	640.04330391	662.6368367245	15.7461991935	16.287917216	7.9997931535	8.8820127825		
N06_D2__22_24	319.714327248	3706.668714214	27.121706177999997	32.027038776	36.1373050145	26.509520082999998		
N06_D2__22_25	841.695491406	1334.4835159665	25.6587263005	23.408478491	10.340301409999999	12.027235107		
N06_D2__22_26	437.3855668555001	1246.603867806	13.0948802725	17.361437149500002	17.553351368	18.604363834		
N06_D2__22_27	2319.2740711075003	1685.048818364	21.9980042135	17.8312035825	17.440957978	18.501529052000002		
N06_D2__22_28	2200.2616375655	4733.597650369	29.666970803	37.2404950385	26.473540145999998	31.316757721		
N06_D2__22_29	3818.627803091	2911.2783602665	21.2700729925	18.127071955	18.832116788	23.069951585		
N06_D2__22_30	571.74556332	1276.8812801445001	18.813387424000002	11.552567237	12.550709939	13.826405868		
N06_D2__22_6	191.7825064145	755.1122217665	34.833795014	37.120655897999995	19.2026117925	15.967939305		
N06_D2__22_7	369.809362246	739.8562853485	5.862527716	9.428771838	16.67405765	19.3956730455		
N06_D2__22_8	492.3045737655	1077.3383842509998	7.564989714	8.912407424500001	23.8311202545	19.5837524		
N06_D2__22_9	1741.1417200815	2365.8653868905003	15.75786016	15.146940187	14.673862037	16.949406477		
N06_D2__23_10	2618.854638272	2155.161784126	16.8458427855	9.859275575	16.3379031465	14.877630935		
N06_D2__23_11	333.6057110805	576.9557154240001	0.7462686565	1.221210498	11.5455332035	14.733529727		
N06_D2__23_12	1059.981151035	1931.8052259669998	4.744835393	8.4472338445	15.149514197	15.2545327755		
N06_D2__23_13	772.873351724	3285.648847802	11.063790390000001	17.149355399	20.4842144245	18.509417573500002		
N06_D2__23_14	733.534171442	2014.9135189200001	3.099756691	10.014676162	13.625304136	17.891685112		
N06_D2__23_15	272.655123513	858.536587465	6.881376275	4.97911982	28.265653131	23.99367417		
N06_D2__23_16	410.975102545	1551.502107734	0.938521565	2.327924762	22.714330908	24.581438611		
N06_D2__23_17	180.023005213	186.072707638	3.779406093	3.267428272	20.082915542000002	23.19397076		
N06_D2__23_18	1423.534303419	897.848140242	8.894230769	4.789059755	24.879807691999996	22.431826166999997		
N06_D2__23_19	192.992555988	1579.3447595070002	1.066863843	5.907326856	29.090524981999998	27.385200426999997		
N06_D2__23_21	125.101747843	763.371243908	5.66185084	8.285434902	97.84263959399999	66.340718834		
N06_D2__23_22	650.080917306	1259.9413087330001	31.549232159000002	22.574307446	10.015808491	10.005894075		
N06_D2__23_23	177.68290634050004	1068.090521596	8.506633202	7.4899717235	4.52223019	15.248460139		
N06_D2__23_24	971.7801342285	1074.166404929	10.54570127	14.777211048	9.387418823	18.958714272		
N06_D2__23_25	5713.943274991	4726.5476255955	29.0884491795	27.978062914	22.699983088499998	24.545736755		
N06_D2__23_26	673.0303981249999	1777.5963042855	6.6617388895000005	14.220078632	19.033539683999997	22.213586907		
N06_D2__23_27	744.679157954	1060.4709737135001	13.458769319	11.4958158995	25.050398387	23.413528591500004		
N06_D2__23_28	1925.6546708455	1623.7762166215	13.9514477915	12.062121066	24.032368139000006	22.2271677415		
N06_D2__23_29	209.85273199399998	905.731296317	4.493203558	12.120994395499999	18.560161101	20.234844908		
N06_D2__23_5	657.744373884	883.813634221	9.616665081499999	19.7326824735	13.0219727955	13.3042770805		
N06_D2__23_6	267.5194488505	1479.5488618064999	10.657139981999999	12.71680622	12.639629667	16.515899122500002		
N06_D2__23_7	489.8496756380001	2741.2869011374996	12.759515571	14.865789023999998	11.1202422145	15.5400495815		
N06_D2__23_8	148.8042334085	840.366322257	7.831385979	6.1217729525	19.510475423	16.20469311		
N06_D2__23_9	131.3035944735	432.311195565	1.8881431764999999	3.104929747	15.266219239000002	16.0605861335		
N06_D2__24_10	395.89208879449995	484.4516986595	0.151856569	1.141214911	16.944253943499998	16.5005127715		
N06_D2__24_11	497.5945061075	318.023621237	1.794080068	3.025291069	16.9612436115	16.6397520385		
N06_D2__24_12	1324.4161434395	1305.843734561	9.367054122999999	11.1048705965	16.409371595	17.1504313445		
N06_D2__24_13	421.52317877099995	1524.6073107915	7.9553562325	9.871746511	18.3314646825	18.131522696		
N06_D2__24_14	1307.9790178715	1935.04027202	16.617952103	14.715052629	28.2811616065	28.1641934505		
N06_D2__24_15	2093.8798017679997	3010.3367361190003	12.484548826	15.993995997	14.664569053	22.603958194		
N06_D2__24_16	1605.286050425	3134.4599153579998	22.55899105	14.580661386	19.426362897	22.346284421		
N06_D2__24_17	560.518140489	1803.345753034	14.197594325	6.543644531	25.228744731	24.708024765999998		
N06_D2__24_18	1479.6406793479998	894.417772008	2.599824484	3.061060525	30.583589294	26.794322442		
N06_D2__24_19	745.412437062	1161.183076824	2.984599044	5.224910791	25.300053106999997	30.414398458		
N06_D2__24_21	107.14745679200001	138.763825991	8.670260557	9.484100511	33.4344115	29.141649989		
N06_D2__24_22	398.299962152	474.053677532	47.629083246	37.509441825	16.132771338	11.697444847		
N06_D2__24_23	592.1289279900001	1859.6184181625	5.226358149	7.208935292	26.473843058	26.200072841999997		
N06_D2__24_24	803.3155998270001	3747.8487887300003	17.945823928	22.713441140500002	18.5101580135	15.852677794999998		
N06_D2__24_25	1862.499534318	1067.2029799305	14.452926209000001	11.753440905	29.216284987500003	25.541772715		
N06_D2__24_26	2624.4222655920003	2073.5634659065	24.2023380505	16.505825074	20.893029797	21.559294036		
N06_D2__24_27	6555.299827813	4614.209382632501	26.12824278	20.9147339045	31.448849731000003	27.349388894500002		
N06_D2__24_28	6135.6910286765	4295.7448853635	19.966773959	18.894805560500004	12.293635137	16.028775505		
N06_D2__24_29	1644.918018447	1443.9690419845	7.19168191	14.549820212	17.194570136	20.387017411		
N06_D2__24_30	14.8259157575	429.697756889	0.0	2.2496087635	0.0	6.066336289		
N06_D2__24_6	2949.3799891025	1644.8265283254998	32.389749702	22.071142406499998	12.9866905045	15.583343450000001		
N06_D2__24_7	343.97573598450003	1210.4109503465	3.491248969	10.99366463	18.120590122	14.7185028755		
N06_D2__24_8	1258.879262433	1525.632241454	1.471575113	5.2718111279999995	7.7413479055000005	11.867193414		
N06_D2__24_9	1467.2519455185	1837.0369034345	6.9810013855	7.068107320999999	12.3293093215	13.665169357499998		
N06_D2__25_10	992.3109597165001	837.5695699099999	6.750548188500001	2.637970236	21.128745953500005	19.4527697395		
N06_D2__25_11	200.0728609085	274.527119406	0.021188685	0.325132485	23.609492531	21.020967205		
N06_D2__25_12	232.409537092	434.95245291400005	0.138822403	1.2552301255	12.589755864	17.089725709		
N06_D2__25_13	220.7863270435	245.84999127499998	0.108560794	0.911394998	18.967121587999998	22.206292721500002		
N06_D2__25_14	1222.6763381955	910.6490864535	2.1025878	4.9000453055	32.9713493535	27.466304225000002		
N06_D2__25_15	2034.037334486	1519.4643033124999	47.9736408565	21.853463420000004	32.8940142775	30.40458366		
N06_D2__25_16	235.692698802	322.524698885	3.165127281	4.7012265289999995	16.997071412	14.735187628		
N06_D2__25_17	269.776593978	313.499467262	1.612030726	2.185324049	21.637996322	24.603642206999996		
N06_D2__25_18	249.159201181	328.681719646	0.262279447	0.792794893	24.391988555	21.425864933		
N06_D2__25_19	235.7217781955	815.2530779695	6.339525515	8.4139426285	37.2034467325	36.3033689125		
N06_D2__25_22	554.4028557925001	494.78738285400004	47.8124229725	42.9945179755	14.6906581215	17.512190689999997		
N06_D2__25_23	2064.1449284425003	1988.1308605475003	8.593383938	8.2632348905	13.766282448	16.107022035500002		
N06_D2__25_24	1647.5820980995002	3053.101362492	25.3612863835	23.419160345	21.5397923875	20.962959302		
N06_D2__25_25	558.3723124425001	596.96925895	15.429669625999999	15.853028397	27.0842866295	28.946126887		
N06_D2__25_26	448.83559115	3275.3407504604997	6.011644833	13.682396792999999	21.3973799125	25.2924490705		
N06_D2__25_27	1625.4331602144998	1941.6855078435	12.241813602	11.484499601500001	17.410579345000002	17.974980064		
N06_D2__25_28	1490.194462027	3326.3812963975	21.29216152	28.2115497935	14.650831354000001	14.919185117		
N06_D2__25_29	328.03092040999996	929.1790852030001	3.9720042794999992	8.3031937045	13.364835949000001	16.119769404		
N06_D2__25_30	7.616159779499999	13.5823234315	0.0	0.0	0.0	0.0		
N06_D2__25_7	202.4611569015	281.2774193835	3.0510814539999997	7.0416468295	31.242521859500002	30.4019587835		
N06_D2__25_8	851.875368618	2603.417360992	2.244456463	8.6100696305	22.011898323500002	19.6719335835		
N06_D2__25_9	267.741568104	365.4819332825	0.0050828505	1.247258772	14.8825861545	13.747258771999999		
N06_D2__26_23	124.20762318899999	467.47409744799995	8.7611607145	13.663775916999999	8.887987013	11.234051037		
N06_D2__26_24	1543.331907319	1226.9639777379998	49.080774496000004	31.0620334375	24.848425582	20.847146366500006		
N06_D2__26_25	4699.674258633	2519.2581853604997	17.215119511	18.5220074265	22.0011117285	30.4294997815		
N06_D2__26_26	579.975444617	1870.4940212689999	1.907169118	11.3048166785	24.8529411765	24.7652318475		
N06_D2__26_27	892.9495363359999	1910.269158009	24.4503598545	14.8644492805	29.8087350885	21.62660863		
N06_D2__26_28	578.053006832	1500.4807605424999	18.7081142385	19.843765852	23.0745437675	24.638581718500003		
N06_D2__26_29	121.386931853	203.253128816	0.520307133	0.2965232645	6.506364922	11.729966147		
N06_D2__2_10	547.5056901324999	760.7333756225	9.152119701	9.2715794585	13.4014962595	10.4236979485		
N06_D2__2_11	1315.6614358064999	2808.659569807	6.885385598999999	6.6732008425	12.3945462295	12.574812838		
N06_D2__2_12	999.187585718	1319.2041123485	7.2036356605	6.6683076635	13.2904660605	15.778184119999999		
N06_D2__2_13	2332.864711594	1729.0764117375002	6.7083474145	7.002690134	15.520446096499999	15.321252059499999		
N06_D2__2_14	550.126805046	1502.642069886	5.0188009195	5.205959909	13.176310841999996	14.291748802999999		
N06_D2__2_15	520.5520157965	1214.3224468184999	3.2146898465	4.206401542	13.357679251499999	16.248605052000002		
N06_D2__2_16	2741.263345024	2548.049809006	11.398144243	12.560883494499999	21.520455504	20.1091344775		
N06_D2__2_17	557.5523246055	2336.582687382	3.6314984705000004	6.451526513	22.7337265185	21.178361007		
N06_D2__2_18	3066.8301691075	3913.7887172895007	16.688091620999998	11.6302215555	20.3985041485	20.4217632125		
N06_D2__2_19	1917.0053527965	1678.1577955555001	5.875527426000001	5.2965384315	19.825949367	17.4003073475		
N06_D2__2_6	1141.934282037	1181.3314788510002	21.1080897345	15.327878299	12.367679907	11.100610810500001		
N06_D2__2_7	840.577003935	2437.9403926229998	5.381027807000001	5.2925578165	12.2580077435	13.5943748915		
N06_D2__2_8	1316.800517311	2099.9228931039997	7.3611818645	7.9192125625	11.950246222	11.2360019185		
N06_D2__2_9	756.7500998295001	1207.233286451	6.9826372595	7.930648258	10.7085875175	9.981027704		
N06_D2__3_10	1359.1385568125	1256.8468818405	9.0921288015	11.016562337	7.696779964	10.806816205499999		
