	AB	AS	D	N
B07_C2__16_16	0.0	1022.961231076	12.6792069145	
B07_C2__16_17	0.0	190.4720142625	11.761390324	
B07_C2__16_18	0.0	2037.3336487020001	12.363010597	
B07_C2__16_19	0.0	1277.3797931200002	9.4545454545	
B07_C2__16_2	0.0	924.3557257429999	15.250080411499999	
B07_C2__16_20	0.0	1405.2197228344999	3.815545141	
B07_C2__16_21	0.0	1961.257439242	8.7612971825	
B07_C2__16_22	0.0	1855.9425948819999	2.1713215260000003	
B07_C2__16_23	0.0	2353.510103402	25.0728041335	
B07_C2__16_24	0.0	1443.5036502645003	11.9063324535	
B07_C2__16_25	0.0	164.40631490099997	17.861590464	
B07_C2__16_26	0.0	101.70307530299999	13.0449235445	
B07_C2__16_27	0.0	154.90119746	22.291471901999998	
B07_C2__16_28	0.0	2138.738432424	9.542631282	
B07_C2__16_3	0.0	1095.619164369	7.9801623085	
B07_C2__16_4	0.0	859.6382505885001	14.5006453695	
B07_C2__16_5	0.0	1151.7604018185	16.5527303045	
B07_C2__16_7	0.0	1398.336749511	11.1006374	
B07_C2__16_8	0.0	1237.752674378	11.236007463	
B07_C2__16_9	0.0	1798.442976146	9.8314337705	
B07_C2__17_10	0.0	638.3786086775001	8.067461080000001	
B07_C2__17_11	0.0	557.6682405115	12.683069713	
B07_C2__17_12	0.0	285.14448959	19.1236442515	
B07_C2__17_13	0.0	159.7347385645	10.838445807500001	
B07_C2__17_14	0.0	1525.131477036	12.730659274	
B07_C2__17_15	0.0	340.260032662	9.644316897	
B07_C2__17_16	0.0	547.1191331269999	11.031087610499998	
B07_C2__17_17	0.0	132.95590484	12.258885734	
B07_C2__17_18	0.0	379.508002795	13.180867509499999	
B07_C2__17_19	0.0	1570.232064412	15.202464789	
B07_C2__17_2	0.0	2724.292651813	11.2579193065	
B07_C2__17_20	0.0	1566.5683464439999	57.733765665	
B07_C2__17_21	0.0	1621.2066343474999	3.7558256419999996	
B07_C2__17_22	0.0	1812.6903063235	3.8649659535000005	
B07_C2__17_23	0.0	1541.5132311490001	21.0116540985	
B07_C2__17_24	0.0	1633.9740794139998	8.825718805000001	
B07_C2__17_25	0.0	318.04104136850003	16.7946708465	
B07_C2__17_26	0.0	86.7809076575	9.70790378	
B07_C2__17_27	0.0	112.307136905	21.547242891	
B07_C2__17_28	0.0	904.8265863639999	9.469594289	
B07_C2__17_3	0.0	1506.732458905	12.73628497	
B07_C2__17_4	0.0	1143.619048345	8.876101861	
B07_C2__17_5	0.0	819.1456818204999	13.9669282035	
B07_C2__17_7	0.0	807.7182726030001	6.392794376	
B07_C2__17_8	0.0	1381.5359121010001	10.7699400645	
B07_C2__17_9	0.0	1055.081582997	13.461713972500002	
B07_C2__18_10	0.0	614.2007554649999	11.229280444499999	
B07_C2__18_11	0.0	1150.471266647	18.0127041745	
B07_C2__18_12	0.0	172.15602639899998	11.527574871999999	
B07_C2__18_13	0.0	158.6283269265	11.682904488	
B07_C2__18_14	0.0	223.87879196149999	10.595208693500002	
B07_C2__18_15	0.0	166.334130296	8.980433447	
B07_C2__18_16	0.0	202.41499032299998	10.852596817999999	
B07_C2__18_17	0.0	103.5571312905	15.020014556	
B07_C2__18_18	0.0	128.08173405349999	15.863141524	
B07_C2__18_19	0.0	2434.8098836145	6.160818450999999	
B07_C2__18_20	0.0	1510.187642068	33.1553068835	
B07_C2__18_21	0.0	1181.3295108735	2.2648449815	
B07_C2__18_22	0.0	1879.140835606	7.251641137999999	
B07_C2__18_23	0.0	2030.545468602	3.3169190744999995	
B07_C2__18_24	0.0	1736.3354249190002	8.37826628	
B07_C2__18_25	0.0	621.662008278	20.324717137500002	
B07_C2__18_26	0.0	183.5436332025	11.784645183999999	
B07_C2__18_27	0.0	110.82042478700001	18.682697334	
B07_C2__18_28	0.0	614.399098389	14.96626625	
B07_C2__18_3	0.0	1246.394186859	20.780679584	
B07_C2__18_4	0.0	974.9198160004998	9.825362493	
B07_C2__18_5	0.0	802.0032912460001	14.446712219	
B07_C2__18_6	0.0	824.259415933	15.571629496	
B07_C2__18_7	0.0	1073.6785023885	17.2379120395	
B07_C2__18_8	0.0	3047.1158186375	21.533773489	
B07_C2__18_9	0.0	611.4916070815	9.187402123	
B07_C2__19_10	0.0	1101.5092026485	9.751152073499998	
B07_C2__19_11	0.0	256.73967073	14.968178850999998	
B07_C2__19_12	0.0	176.5312548065	9.4714235625	
B07_C2__19_13	0.0	243.07976358349998	10.397705545	
B07_C2__19_14	0.0	502.1216146345	9.344934326499999	
B07_C2__19_15	0.0	179.00218329749998	10.674435904	
B07_C2__19_16	0.0	135.24669322350002	9.0814814815	
B07_C2__19_17	0.0	272.0632906	11.7831585135	
B07_C2__19_18	0.0	497.64871741700006	12.8841829085	
B07_C2__19_19	0.0	1367.439350116	12.426010485499999	
B07_C2__19_20	0.0	1568.768811459	43.338773407	
B07_C2__19_21	0.0	1230.127759511	12.699316629000002	
B07_C2__19_22	0.0	1917.2247503025	7.7420267975	
B07_C2__19_23	0.0	1656.512965018	2.96333003	
B07_C2__19_24	0.0	1768.191609063	7.3952526525	
B07_C2__19_25	0.0	1017.956603308	17.460623841500002	
B07_C2__19_26	0.0	163.822151604	12.7355513475	
B07_C2__19_27	0.0	112.68765702700001	28.375861426999997	
B07_C2__19_28	0.0	280.984404405	17.954722872999998	
B07_C2__19_29	0.0	1546.400841907	0.95674217	
B07_C2__19_4	0.0	1525.4053649144998	11.487758945	
B07_C2__19_5	0.0	432.79325478	19.121675356	
B07_C2__19_6	0.0	580.541768124	36.348633316	
B07_C2__19_7	0.0	2945.4883242710002	18.3225208525	
B07_C2__19_8	0.0	569.1843586360001	7.9624570375	
B07_C2__19_9	0.0	754.3443914039999	8.817086527999999	
B07_C2__20_10	0.0	240.39544134649998	16.4049382715	
B07_C2__20_11	0.0	158.139529926	13.0557426745	
B07_C2__20_12	0.0	157.51037340649998	10.950158506500001	
B07_C2__20_13	0.0	494.9690254164999	10.148647613000001	
B07_C2__20_14	0.0	183.837391481	11.5454545455	
B07_C2__20_15	0.0	1235.3763504429999	7.776665833	
B07_C2__20_16	0.0	342.76929118	10.7236778025	
B07_C2__20_17	0.0	1240.6038198620001	21.2504669405	
B07_C2__20_18	0.0	743.1631598015	11.7417193895	
B07_C2__20_19	0.0	602.8059433464999	11.639375658499999	
B07_C2__20_20	0.0	1800.4365669285	2.9183907035	
B07_C2__20_21	0.0	1416.078455099	52.8787391445	
B07_C2__20_22	0.0	2327.4245682295	10.088212401500002	
B07_C2__20_23	0.0	1375.9189597734999	4.5505460655	
B07_C2__20_24	0.0	1167.9906623805	7.0729572755	
B07_C2__20_25	0.0	1131.86113682	14.1615677925	
B07_C2__20_26	0.0	350.3748420655	16.680588038499998	
B07_C2__20_27	0.0	144.40923466700002	18.710082714000002	
B07_C2__20_28	0.0	1917.667907019	27.483147891999998	
B07_C2__20_29	0.0	3575.6145038940003	13.887329216	
B07_C2__20_4	0.0	36.866712398	4.9160021675	
B07_C2__20_5	0.0	955.455962578	30.912461033000003	
B07_C2__20_6	0.0	593.506605432	36.171696046	
B07_C2__20_7	0.0	755.7223194375	6.9003722745000005	
B07_C2__20_8	0.0	1280.5050780015	10.4040752895	
B07_C2__20_9	0.0	1163.8518219055	10.677319774999999	
B07_C2__21_10	0.0	200.076374973	13.422658783	
B07_C2__21_11	0.0	156.44690179549997	7.649179015000001	
B07_C2__21_12	0.0	160.9128411145	10.8439728075	
B07_C2__21_13	0.0	308.7218818845	14.8538055205	
B07_C2__21_14	0.0	370.4188273315	7.227010358499999	
B07_C2__21_15	0.0	274.74367292700003	11.832553637499998	
B07_C2__21_16	0.0	293.367712645	10.001830161	
B07_C2__21_17	0.0	380.843295136	14.211946408500001	
B07_C2__21_18	0.0	886.4782534025	16.0051845895	
B07_C2__21_19	0.0	1163.80707921	13.966457023	
B07_C2__21_20	0.0	2492.119839924	12.316680097	
B07_C2__21_21	0.0	1237.9525898045	71.9794231445	
B07_C2__21_22	0.0	2407.248778075	7.0421899	
B07_C2__21_23	0.0	903.500183672	17.146186611	
B07_C2__21_24	0.0	1408.244936113	13.877260548999999	
B07_C2__21_25	0.0	1546.8880765185	16.2656400385	
B07_C2__21_26	0.0	738.055641088	16.081282297999998	
B07_C2__21_27	0.0	209.71128021799998	10.993507071	
B07_C2__21_28	0.0	283.36015193599997	27.462916916999998	
B07_C2__21_29	0.0	3060.590763921	17.07980653	
B07_C2__21_5	0.0	1341.141500386	1.896072987	
B07_C2__21_6	0.0	706.0275856860001	26.232531056	
B07_C2__21_7	0.0	651.403922016	7.7613104525	
B07_C2__21_8	0.0	1329.9813774855	6.096111394	
B07_C2__21_9	0.0	1960.0850113425	13.8661202185	
B07_C2__22_10	0.0	204.62665591	15.305053679	
B07_C2__22_11	0.0	170.632074869	10.5453402485	
B07_C2__22_12	0.0	224.67008714349998	13.1642805145	
B07_C2__22_13	0.0	574.735348354	15.5763935405	
B07_C2__22_14	0.0	309.9904882805	11.545675582	
B07_C2__22_15	0.0	165.867648657	15.436341901000002	
B07_C2__22_16	0.0	185.7271178165	13.605898123500001	
B07_C2__22_17	0.0	204.51067117149998	11.213931185500002	
B07_C2__22_18	0.0	412.83842777700005	13.956386293	
B07_C2__22_19	0.0	260.773432372	18.631911776000003	
B07_C2__22_20	0.0	3549.6114470449997	24.872792577	
B07_C2__22_21	0.0	1349.7482195425	14.422379398	
B07_C2__22_23	0.0	501.3128307234999	18.8948605975	
B07_C2__22_24	0.0	1387.9737075285002	14.8020470535	
B07_C2__22_25	0.0	1958.6685865715	19.1286695815	
B07_C2__22_26	0.0	385.694444289	15.525439848	
B07_C2__22_27	0.0	332.43047993700003	12.502350065999998	
B07_C2__22_28	0.0	250.655068849	33.803336778	
B07_C2__22_29	0.0	695.185006271	4.298898964	
B07_C2__22_6	0.0	2056.691677389	47.479335088999996	
B07_C2__22_7	0.0	1071.5888324705	10.046108159	
B07_C2__22_8	0.0	635.301498738	9.111531191000001	
B07_C2__22_9	0.0	389.74730085199997	10.4735118795	
B07_C2__23_10	0.0	194.5089214175	11.5960672605	
B07_C2__23_11	0.0	182.7981158315	14.4381639215	
B07_C2__23_12	0.0	478.279946377	10.553037932	
B07_C2__23_13	0.0	286.10667478949995	14.378855313499997	
B07_C2__23_14	0.0	174.2310439785	14.717844433	
B07_C2__23_15	0.0	177.71464340199998	15.053159305	
B07_C2__23_16	0.0	148.542585084	11.727496132	
B07_C2__23_17	0.0	146.2097245535	14.538326131999998	
B07_C2__23_18	0.0	121.38669494199999	15.230508154999999	
B07_C2__23_19	0.0	197.02821483399998	20.0528867345	
B07_C2__23_20	0.0	963.9227542555	11.594526918	
B07_C2__23_22	0.0	1292.269039117	17.2105311945	
B07_C2__23_23	0.0	1022.277312151	14.333914625999999	
B07_C2__23_24	0.0	1952.467450063	15.041275493499999	
B07_C2__23_25	0.0	1535.0279209115001	16.0045564575	
B07_C2__23_26	0.0	502.85472484699994	15.836101883	
B07_C2__23_27	0.0	368.908807756	17.216551942	
B07_C2__23_28	0.0	112.801765155	24.914207275	
B07_C2__23_29	0.0	317.273071706	10.097157251	
B07_C2__23_6	0.0	3533.5814350670007	13.875276256	
B07_C2__23_7	0.0	838.342699775	13.933405943499999	
B07_C2__23_8	0.0	544.201722879	11.7166696255	
B07_C2__23_9	0.0	391.76193131649995	9.635879218500001	
B07_C2__24_10	0.0	190.21390183800003	9.5942785175	
B07_C2__24_11	0.0	176.37148727800002	8.6531953975	
B07_C2__24_12	0.0	229.9025002605	13.555886489499999	
B07_C2__24_13	0.0	221.4302260745	16.708941027	
B07_C2__24_14	0.0	154.7178047155	13.8866198335	
B07_C2__24_15	0.0	166.9690616255	17.3288565565	
B07_C2__24_16	0.0	149.424632961	12.3919181225	
B07_C2__24_17	0.0	109.0599127785	13.5038407825	
B07_C2__24_18	0.0	121.05366808849999	12.528495441	
B07_C2__24_19	0.0	1177.221652351	19.85034393	
B07_C2__24_20	0.0	486.62573080100003	16.5710443745	
B07_C2__24_22	0.0	756.868765167	16.9717064545	
B07_C2__24_23	0.0	1386.4913194695	19.9042579995	
B07_C2__24_24	0.0	1311.9929196055	12.2747403785	
B07_C2__24_25	0.0	988.5441790284999	16.658017643999997	
B07_C2__24_26	0.0	625.395834725	14.823616784	
B07_C2__24_27	0.0	100.64894524200001	14.397217272999999	
B07_C2__24_28	0.0	104.154800974	23.32658985	
B07_C2__24_29	0.0	574.8765819490001	8.694537061	
B07_C2__24_7	0.0	1421.970086744	9.0694322095	
B07_C2__24_8	0.0	279.15707622499997	15.109201575499998	
B07_C2__24_9	0.0	804.8315906185001	9.485306903	
B07_C2__25_10	0.0	157.352687886	10.860774119	
B07_C2__25_11	0.0	444.3476511635	8.879554556999999	
B07_C2__25_12	0.0	212.2119202	17.0450680275	
B07_C2__25_13	0.0	183.63595467099998	12.757965243000001	
B07_C2__25_14	0.0	182.114762198	10.415879017	
B07_C2__25_15	0.0	437.526688102	14.772940513999998	
B07_C2__25_16	0.0	163.01583378049997	12.1968481645	
B07_C2__25_17	0.0	133.39859235149999	12.946951274500002	
B07_C2__25_18	0.0	1733.1570616560002	18.658574541	
B07_C2__25_19	0.0	362.745189443	22.302668938	
B07_C2__25_20	0.0	339.8135557905	15.403014712500001	
B07_C2__25_22	0.0	669.6755876090001	23.2231825115	
B07_C2__25_23	0.0	1906.134663911	21.444082519	
B07_C2__25_24	0.0	713.2119247185001	18.013856813	
B07_C2__25_25	0.0	439.635550795	16.491174910999998	
B07_C2__25_26	0.0	257.731507765	17.993250473	
B07_C2__25_27	0.0	181.61426792400002	9.42593905	
B07_C2__25_28	0.0	370.132762566	16.593618513	
B07_C2__25_29	0.0	458.19647079099997	4.469846275	
B07_C2__25_6	0.0	4432.860360818	19.869174162	
B07_C2__25_7	0.0	429.80574696699995	13.509701684000001	
B07_C2__25_8	0.0	459.6635989815	16.208845696	
B07_C2__25_9	0.0	275.4640681465	16.746709356	
B07_C2__26_10	0.0	318.67300769	10.0697956705	
B07_C2__26_11	0.0	171.293124869	10.47446723	
B07_C2__26_12	0.0	955.853140969	16.3287410105	
B07_C2__26_13	0.0	208.18148191400002	12.1907006255	
B07_C2__26_14	0.0	193.120103167	11.9326081625	
B07_C2__26_15	0.0	782.3192011165	11.801623253999997	
B07_C2__26_16	0.0	152.4116350125	10.989783485	
B07_C2__26_17	0.0	216.2932070205	14.676425270000001	
B07_C2__26_18	0.0	155.7726656285	19.8443153165	
B07_C2__26_19	0.0	199.256080376	19.537896365	
B07_C2__26_20	0.0	558.6201329639999	15.494484774	
B07_C2__26_21	0.0	1096.3116614955	6.6706079415	
B07_C2__26_22	0.0	1163.5530818185	25.264791819000003	
B07_C2__26_23	0.0	376.5971113615	26.0163307855	
B07_C2__26_24	0.0	128.002072941	15.285702805	
B07_C2__26_25	0.0	113.264811083	16.897196262	
B07_C2__26_26	0.0	129.438030351	8.130841121	
B07_C2__26_27	0.0	199.761485114	11.826133524000001	
B07_C2__26_28	0.0	183.61588823099999	17.600947954000002	
B07_C2__26_29	0.0	321.933243495	2.478833901	
B07_C2__26_6	0.0	734.1927729005	29.492588985999998	
B07_C2__26_7	0.0	563.0796408585	22.457459438	
B07_C2__26_8	0.0	241.337115111	10.9890656065	
B07_C2__26_9	0.0	188.79092543599998	9.019826864	
B07_C2__27_10	0.0	326.840910958	12.6199752925	
B07_C2__27_11	0.0	221.219054844	14.282815987	
B07_C2__27_12	0.0	312.35724167899997	9.3301435405	
B07_C2__27_13	0.0	386.52907398850004	11.5583456425	
B07_C2__27_14	0.0	174.15699772	17.270418959	
B07_C2__27_15	0.0	199.137390089	18.472468916500002	
B07_C2__27_16	0.0	218.7065427465	10.1897899115	
B07_C2__27_17	0.0	162.0557620305	11.6509304245	
B07_C2__27_18	0.0	539.5551203995	16.919567589	
B07_C2__27_19	0.0	257.935278295	26.1956317075	
B07_C2__27_20	0.0	399.3776590780001	14.8839556005	
B07_C2__27_22	0.0	649.431271203	23.110702613999997	
B07_C2__27_23	0.0	213.9792626135	13.7936372785	
B07_C2__27_24	0.0	91.275154769	6.2582056889999995	
B07_C2__27_25	0.0	113.33582692	5.116909522	
B07_C2__27_26	0.0	288.36742625799997	11.564387639000001	
B07_C2__27_27	0.0	148.11835128	9.146657454	
B07_C2__27_28	0.0	206.493882031	33.66898572	
B07_C2__27_6	0.0	532.9235892805	29.425763063	
B07_C2__27_7	0.0	375.979103105	20.8444148935	
B07_C2__27_8	0.0	593.7993181565	11.9552601035	
B07_C2__27_9	0.0	195.21999881699998	13.674543105000001	
B07_C2__28_10	0.0	265.8465175935	14.198191189	
B07_C2__28_11	0.0	581.3084705205	10.350823361	
B07_C2__28_12	0.0	259.757102739	10.721097085	
B07_C2__28_13	0.0	272.464716692	9.2408452055	
B07_C2__28_14	0.0	247.1815488175	17.084867689	
B07_C2__28_15	0.0	202.79391021700002	17.474611995	
B07_C2__28_16	0.0	530.9779926600002	16.673288964	
B07_C2__28_17	0.0	240.9571441915	19.9421965315	
B07_C2__28_18	0.0	705.9793083845	24.007182087	
B07_C2__28_19	0.0	2103.9518186454998	23.753448955499998	
B07_C2__28_20	0.0	4718.741664588	10.574680474	
B07_C2__28_23	0.0	317.01356234400004	37.056880079	
B07_C2__28_24	0.0	126.28259531	16.669568245	
B07_C2__28_6	0.0	426.6859509375	39.431793058000004	
B07_C2__28_7	0.0	538.4951536485	33.286998425	
B07_C2__28_8	0.0	213.0780056585	11.781814471	
B07_C2__28_9	0.0	228.955577062	15.5191560245	
B07_C2__29_10	0.0	364.14813518200003	12.58790436	
B07_C2__29_11	0.0	604.3757176045	7.107695399000001	
B07_C2__29_12	0.0	592.683763492	13.869305856499999	
B07_C2__29_13	0.0	502.3740398205	7.5473475924999995	
B07_C2__29_14	0.0	352.6007324615	16.921387389	
B07_C2__29_15	0.0	419.065128501	18.1925808995	
B07_C2__29_16	0.0	803.998323862	10.4518130695	
B07_C2__29_5	0.0	1723.6068794110001	22.545997015999998	
B07_C2__29_6	0.0	433.529038564	39.944013781	
B07_C2__29_7	0.0	297.0886855195	32.297973151	
B07_C2__29_8	0.0	273.4590443645	13.861852433	
B07_C2__29_9	0.0	311.81167753249997	13.871868804999998	
B07_C2__2_14	0.0	2538.316477864	3.371329212	
B07_C2__2_15	0.0	1042.848842611	11.028037383	
B07_C2__2_16	0.0	713.8073175119998	13.734986439000002	
B07_C2__2_17	0.0	2107.6137721395	7.232116501	
B07_C2__30_10	0.0	1157.2757721485	8.492226459	
B07_C2__30_11	0.0	922.0817138995	9.8185754045	
B07_C2__30_12	0.0	657.9281411144999	10.2203344835	
B07_C2__30_13	0.0	592.4804349935	6.8938881915	
B07_C2__30_5	0.0	2327.138961815	24.820385094000002	
B07_C2__30_6	0.0	507.7958185815	27.156312836999998	
B07_C2__30_7	0.0	716.8804146175	15.678454312000001	
B07_C2__30_8	0.0	342.2958010325	15.568685376999998	
B07_C2__30_9	0.0	450.468421302	11.7731048805	
B07_C2__3_10	0.0	949.50297027	2.7337786260000003	
B07_C2__3_11	0.0	1433.9490581129999	6.776915863999999	
B07_C2__3_12	0.0	410.364187365	14.80857437	
B07_C2__3_13	0.0	443.24276824	18.699812062	
B07_C2__3_14	0.0	455.02861832800005	12.328284607	
B07_C2__3_15	0.0	186.56713906	17.578989736	
B07_C2__3_16	0.0	270.41317941	12.843081582	
B07_C2__3_17	0.0	350.83342539200004	16.3797272465	
B07_C2__3_18	0.0	335.82896971850005	15.2544021795	
B07_C2__3_19	0.0	2093.8185178805	10.712193489	
B07_C2__4_10	0.0	892.1651415945	15.572134575	
B07_C2__4_11	0.0	418.5194576965	10.1170707405	
B07_C2__4_12	0.0	615.242173439	17.329766117000002	
B07_C2__4_13	0.0	414.153420516	15.808033027	
B07_C2__4_14	0.0	340.20883394599997	11.814184668	
B07_C2__4_15	0.0	236.891175717	9.690983767	
B07_C2__4_16	0.0	865.618908458	17.544372928	
B07_C2__4_17	0.0	178.438659353	11.828010811999999	
B07_C2__4_18	0.0	362.0763477265	13.57272361	
B07_C2__4_19	0.0	258.341627855	21.3488415725	
B07_C2__4_20	0.0	1189.4557702255001	14.145399597	
B07_C2__4_7	0.0	1810.4600101695	5.434181416	
B07_C2__4_8	0.0	575.8655118835002	8.918871561	
B07_C2__4_9	0.0	369.5477357515	15.176385236	
B07_C2__5_10	0.0	919.576511724	4.8916551405	
B07_C2__5_11	0.0	1593.956090264	11.328480437	
B07_C2__5_12	0.0	449.786800561	11.651179414000001	
B07_C2__5_13	0.0	398.33200427099996	11.220171094000001	
B07_C2__5_14	0.0	435.291578464	14.661976664	
B07_C2__5_15	0.0	843.2995422160001	12.211724067999999	
B07_C2__5_16	0.0	391.4353207635	17.10158883	
B07_C2__5_17	0.0	371.23958136199997	12.9259750095	
B07_C2__5_18	0.0	187.0426420335	18.229783037500003	
B07_C2__5_19	0.0	247.6679420025	18.849044644000003	
B07_C2__5_20	0.0	318.45769649349995	17.554362179500004	
B07_C2__5_21	0.0	411.31204719849995	15.6711277305	
B07_C2__5_6	0.0	2234.333268663	5.1158125115	
B07_C2__5_7	0.0	581.4556188305	18.128627152500002	
B07_C2__5_8	0.0	469.71652053	7.072957623500001	
B07_C2__5_9	0.0	422.61431741900003	5.639835802	
B07_C2__6_10	0.0	988.534551362	8.2966085455	
B07_C2__6_11	0.0	1056.3802549875	13.101282161499999	
B07_C2__6_12	0.0	997.773470598	13.670539986	
B07_C2__6_13	0.0	1473.339444611	8.344030809	
B07_C2__6_14	0.0	656.830186992	10.28576347	
B07_C2__6_15	0.0	562.804701183	10.42225534	
B07_C2__6_16	0.0	628.424146264	16.4937759335	
B07_C2__6_17	0.0	434.2529961995	9.892994145	
B07_C2__6_18	0.0	334.714510085	13.866901202	
B07_C2__6_19	0.0	268.0526026625	13.047436948000001	
B07_C2__6_20	0.0	256.0250806155	18.9478932935	
B07_C2__6_21	0.0	570.6353253185	20.354529527	
B07_C2__6_22	0.0	393.04789968650005	17.517674784	
B07_C2__6_4	0.0	3510.0666505179997	13.074465471	
B07_C2__6_5	0.0	877.8535168430002	4.707646177	
B07_C2__6_6	0.0	668.8354045635	19.298556372500002	
B07_C2__6_7	0.0	779.6212642425	9.164777022	
B07_C2__6_8	0.0	686.193986661	5.110756523	
B07_C2__6_9	0.0	771.0887566565	7.443678160999999	
B07_C2__7_10	0.0	2358.7124677645	2.560468632	
B07_C2__7_15	0.0	1162.7915980115	15.460251046	
B07_C2__7_16	0.0	1188.9532305045	13.5573207385	
B07_C2__7_17	0.0	1046.2346723780001	13.865459782000002	
B07_C2__7_18	0.0	1579.0512835714999	17.1623413525	
B07_C2__7_19	0.0	1070.99630675	11.0981089685	
B07_C2__7_20	0.0	320.1335043205	13.704155332500001	
B07_C2__7_21	0.0	830.9907338864999	17.2996344835	
B07_C2__7_22	0.0	294.98197215749997	19.168437832	
B07_C2__7_23	0.0	347.68519811199997	12.095120951499998	
B07_C2__7_4	0.0	1012.526036872	22.320578716999997	
B07_C2__7_5	0.0	864.032462862	17.001960177	
B07_C2__7_6	0.0	836.3110376950001	7.426186844	
B07_C2__7_7	0.0	1661.483155794	5.556090515	
B07_C2__7_8	0.0	569.600240149	6.537486417999999	
B07_C2__7_9	0.0	1069.0820513219999	7.305264977999999	
B07_C2__8_15	0.0	2593.2621376315	10.095058917	
B07_C2__8_16	0.0	2590.8204070925003	20.5863808325	
B07_C2__8_17	0.0	1038.9933318035	15.232736572999999	
B07_C2__8_18	0.0	1010.9411715675001	14.467330245500001	
B07_C2__8_19	0.0	477.3728286405	21.6142766555	
B07_C2__8_22	0.0	491.62560714000006	16.3305654405	
B07_C2__8_23	0.0	491.63174212399997	17.380972233999998	
B07_C2__8_24	0.0	611.5507976245	16.002389690500003	
B07_C2__8_3	0.0	747.966397617	16.35225111	
B07_C2__8_4	0.0	1592.5499200329998	11.074453856	
B07_C2__8_5	0.0	1006.192882261	7.047049113	
B07_C2__8_6	0.0	691.0470431355	4.5698666925	
B07_C2__8_7	0.0	2960.995375061	11.015343815	
B07_C2__8_8	0.0	592.0173642990001	13.366421359	
B07_C2__9_13	0.0	1192.75889075	4.405630865	
B07_C2__9_14	0.0	736.0661941145001	17.135971588	
B07_C2__9_15	0.0	764.6866284669999	23.3266533065	
B07_C2__9_16	0.0	796.8486953419999	18.377290541500003	
B07_C2__9_17	0.0	1554.8314189664998	7.087042532	
B07_C2__9_18	0.0	2209.6044324779996	11.836896279000001	
B07_C2__9_19	0.0	1062.227518282	18.8938213445	
B07_C2__9_2	0.0	967.609125412	11.824293212999999	
B07_C2__9_20	0.0	826.212974066	16.464479367499997	
B07_C2__9_21	0.0	601.6128099075	21.639833574500003	
B07_C2__9_22	0.0	490.31389480400003	14.960975182	
B07_C2__9_23	0.0	178.71317562849998	14.302801142	
B07_C2__9_24	0.0	184.68020031550003	17.5191320355	
B07_C2__9_25	0.0	508.601545778	12.206187348499999	
B07_C2__9_3	0.0	913.9330861	12.030204222	
B07_C2__9_4	0.0	1540.906578091	9.316594299	
B07_C2__9_5	0.0	1259.740218188	10.388703962000001	
