	gene	leverage
21098	Gm37210	0.0049949102103710175
42095	Sptbn1	0.004994571208953857
42540	Syt6	0.00498850317671895
33239	Ndst4	0.00497996574267745
3921	BC001981	0.004963312763720751
29190	Htr2c	0.004958586301654577
14456	Gm17813	0.004951592534780502
39406	Rcan2	0.004947996698319912
9963	Gm11549	0.004943943582475185
31711	Mgll	0.00494198827072978
30500	Kndc1	0.004941281396895647
39291	Rasgef1b	0.004935926292091608
7904	Esr1	0.004932318814098835
42346	Strip2	0.004931692499667406
37718	RP23-269H21.1	0.004929818212985992
38072	RP23-395M5.8	0.004917314276099205
6756	Ddah1	0.004911416210234165
42454	Sv2a	0.004903003573417664
5542	Chn1	0.004898690152913332
28155	Gng7	0.004895650316029787
40058	Rpl4	0.004885545931756496
40747	Sema5a	0.004885091446340084
5454	Cfap65	0.004881440196186304
7744	Eno2	0.004880369175225496
41184	Slc22a17	0.0048798248171806335
40053	Rpl38-ps2	0.004877385683357716
32580	Mpeg1	0.004869792144745588
39996	Rpl31	0.00486826291307807
15318	Gm20721	0.004867647774517536
40730	Sell	0.004867523908615112
28321	Gprasp1	0.004866441246122122
33393	Ngb	0.004863368347287178
33395	Ngef	0.004863293841481209
41853	Sorl1	0.004861393477767706
5231	Cdhr4	0.004855634178966284
29004	Homer1	0.004855049774050713
29728	Il16	0.004853322636336088
5676	Cldn22	0.0048510185442864895
25591	Gm45881	0.00485032144933939
40313	Rsph1	0.004849664401262999
30159	Kcng4	0.0048488774336874485
5622	Cit	0.004846503492444754
36155	Pitpnc1	0.004845321644097567
44197	Ttc9b	0.004843172151595354
43911	Trh	0.004843037109822035
42616	Tagln3	0.004842739552259445
33373	Nfib	0.0048414673656225204
7498	Eddm3b	0.004833693616092205
1941	9330162G02Rik	0.004832154605537653
4816	Ccbe1	0.004826219752430916
25113	Gm45396	0.004821609240025282
25405	Gm45686	0.004812742583453655
42046	Spock3	0.0048114280216395855
29143	Hsp90ab1	0.004811189603060484
33725	Nt5c1b	0.004809442441910505
43207	Tmem114	0.004807788413017988
46178	Zic4	0.004807078279554844
7532	Efcab6	0.004806280601769686
8338	Fau	0.0048025259748101234
43136	Tlx1os	0.004801372066140175
42504	Syndig1l	0.004800793714821339
5823	Cnih3	0.004798026755452156
42369	Stxbp1	0.004794840235263109
39138	Rab3b	0.004794680513441563
8851	Gaa	0.004787751007825136
45837	Zfp365	0.004777861293405294
25533	Gm45822	0.0047775269486010075
29955	Isl1	0.004775232169777155
35807	Pde1b	0.004773946013301611
39264	Rapgef4	0.004769626073539257
43937	Trim29	0.004767985548824072
42510	Syngr1	0.004765677731484175
30874	Lingo1	0.0047617945820093155
5149	Cd81	0.004761345684528351
37103	Ptgs2	0.004755634814500809
45585	Ywhae	0.004752746783196926
39480	Rerg	0.004749801941215992
7356	Dynll2	0.004747285041958094
27173	Gm7866	0.004743507131934166
40097	Rplp2	0.004741999786347151
33164	Nat8l	0.004741097800433636
33002	Myh7	0.0047366926446557045
43436	Tmem88b	0.0047341338358819485
39653	Rims1	0.004728524945676327
46313	mt-Ts2	0.004721029661595821
44095	Tshz2	0.004718421958386898
42621	Tanc1	0.004717680159956217
45586	Ywhag	0.004712729714810848
8461	Fcrls	0.004708645865321159
41098	Slain1	0.004707688465714455
39156	Rab6a	0.004707660526037216
14926	Gm19366	0.004706722218543291
4076	Bcan	0.004705311264842749
4604	Cacnb4	0.004700512625277042
43257	Tmem163	0.004699955228716135
33295	Nectin1	0.004699761979281902
15941	Gm22513	0.004696888383477926
4669	Camta1	0.004696267191320658
2965	Aldh1a1	0.004691968206316233
31270	Maged1	0.004691774491220713
25013	Gm45293	0.0046905772760510445
36338	Plk5	0.004689790774136782
5445	Cfap44	0.004689514636993408
39300	Rasl10a	0.0046876841224730015
31043	Lrrc3c	0.004686697386205196
31244	Mafk	0.004685279447585344
4435	C1qtnf4	0.0046847849152982235
4599	Cacna2d3	0.004676757846027613
39971	Rpl27a	0.004676648415625095
6232	Cst7	0.004673356655985117
1272	4930515B02Rik	0.004672942217439413
30306	Kif1b	0.004672094713896513
36604	Ppp1r14a	0.004671463742852211
5317	Cebpd	0.004665721673518419
42231	St6galnac5	0.004663888365030289
27625	Gm8835	0.004663542378693819
30145	Kcnc4	0.004663247615098953
28182	Golm1	0.004661016631871462
31449	Mb21d2	0.004655955825001001
3692	Atp2b2	0.004655716009438038
238	1700019G24Rik	0.004654244054108858
43044	Thsd7a	0.004651982802897692
40850	Serpine2	0.004651814699172974
4638	Calm3	0.004650114569813013
3699	Atp5a1	0.004648519679903984
3360	Arf3	0.004646367393434048
40411	S1pr1	0.004645428154617548
41614	Smoc2	0.004645227454602718
44022	Trnp1	0.004644386004656553
33694	Nrsn2	0.00464270357042551
30020	Itpka	0.0046425978653132915
33609	Npnt	0.00463545648381114
4702	Car10	0.004634141456335783
28300	Gpr37	0.004634095821529627
46179	Zic5	0.004631038289517164
42328	Stoml3	0.004627976566553116
36225	Plac9a	0.004624499473720789
6684	Dbh	0.004624136257916689
30166	Kcnh7	0.004621114116162062
28670	Hapln4	0.004620038438588381
7259	Drd5	0.004617907572537661
37112	Ptk2b	0.004617785103619099
44327	Uba52	0.00461638905107975
13272	Gm15564	0.004614406730979681
33942	Ogfrl1	0.00461346423253417
44113	Tspan18	0.004609244409948587
13157	Gm15427	0.004608507733792067
30832	Lhfpl2	0.004604567773640156
29781	Il33	0.004599322564899921
30305	Kif1a	0.004592556040734053
29265	Ier5	0.004588937386870384
45719	Zeb2	0.00458352267742157
4663	Camkv	0.004581591580063105
39919	Rpl19	0.004576359409838915
5240	Cdk14	0.004573604092001915
6686	Dbi	0.0045707388781011105
35351	Olig1	0.0045665353536605835
33622	Nptx2	0.004562919493764639
36775	Prkar1b	0.0045601860620081425
7672	Elmo1	0.004560098983347416
20622	Gm3362	0.004558885470032692
5883	Cobl	0.004553364589810371
4849	Ccdc146	0.004552437923848629
42574	Tac2	0.004551897756755352
8867	Gabra5	0.0045505003072321415
31664	Mfge8	0.004542283248156309
36414	Pnmal2	0.00454165181145072
7742	Eno1	0.004536897875368595
3414	Arhgap6	0.004536767955869436
42321	Stmn3	0.004529858473688364
8878	Gabrq	0.004529678262770176
40610	Scn3b	0.0045282356441020966
5357	Cenpt	0.004521638620644808
4659	Camk4	0.004514437634497881
31038	Lrrc36	0.004513194784522057
8801	Fut9	0.004508648999035358
15808	Gm22307	0.004503990523517132
40403	S100a6	0.0045017278753221035
4081	Bcas1	0.004500272683799267
30169	Kcnip2	0.004498588852584362
29811	Impact	0.004497084300965071
31714	Mgp	0.004495393019169569
6937	Dgkk	0.004493558779358864
3711	Atp5k	0.004489741288125515
33620	Nptn	0.004487889353185892
43615	Tpbg	0.00448321457952261
46282	mt-Atp8	0.004480198957026005
18654	Gm26536	0.004478699993342161
9058	Gfra2	0.004477934446185827
8205	Fam216b	0.0044769225642085075
45599	Zbbx	0.004475882742553949
7255	Drd1	0.0044750552624464035
31026	Lrrc23	0.004473553504794836
30833	Lhfpl3	0.004469193518161774
20177	Gm29395	0.0044683790765702724
42535	Syt17	0.004464393015950918
39157	Rab6b	0.004461331758648157
17098	Gm24245	0.004456408321857452
33376	Nfix	0.004451476503163576
40055	Rpl39-ps	0.004451427608728409
10180	Gm11808	0.00445080641657114
39293	Rasgrf1	0.004450456239283085
6010	Cox5a	0.00444838497787714
40	1110017D15Rik	0.004445836413651705
4495	C4b	0.004443265497684479
16248	Gm22977	0.004440787713974714
40237	Rps6-ps1	0.004440086428076029
43302	Tmem200a	0.004438360687345266
37253	RP23-103O7.2	0.004438047297298908
9174	Glra3	0.00443308288231492
2904	Ak5	0.004427741281688213
2717	Adarb2	0.004423833452165127
5853	Cnr1	0.004422852769494057
30288	Khdrbs3	0.004422478377819061
17237	Gm24445	0.00442173145711422
2865	Agxt	0.004420689772814512
40207	Rps23	0.004419436678290367
29797	Ildr2	0.004418069031089544
31438	Matn2	0.004414698109030724
3152	Ankrd33	0.004411277361214161
35770	Pcsk2	0.0044111753813922405
5127	Cd47	0.004410332068800926
40253	Rps8	0.0044061364606022835
39635	Rian	0.004405846353620291
8858	Gabbr1	0.004404810722917318
16916	Gm23971	0.0044038244523108006
39277	Rarres2	0.00440178019925952
9579	Gm10736	0.004401193466037512
43644	Tppp	0.00440096203237772
3155	Ankrd34b	0.004396670963615179
30767	Ldb2	0.004392626229673624
5502	Chd3	0.004390860442072153
1751	5730507C01Rik	0.004389696754515171
7178	Dock10	0.0043860687874257565
28025	Gm9844	0.004383896477520466
39309	Rassf3	0.004382597282528877
4899	Ccdc33	0.0043817856349051
4985	Ccl27a	0.0043798708356916904
26288	Gm5905	0.004377150908112526
36185	Pkm	0.004374940413981676
35540	Pak1	0.004373508971184492
3118	Ank3	0.004361345432698727
5885	Coch	0.00435660919174552
15378	Gm20900	0.004355356562882662
8530	Fgfr3	0.004354672506451607
32474	Mlip	0.0043537854216992855
39302	Rasl11a	0.004352554678916931
3392	Arhgap25	0.004350288305431604
31157	Ly6e	0.004350150469690561
43115	Tle4	0.004348933231085539
30924	Lmo3	0.004345903173089027
7221	Dpp10	0.00433887355029583
22886	Gm43054	0.0043387762270867825
12137	Gm14137	0.004338518716394901
612	1810041L15Rik	0.0043375445529818535
44303	Tyro3	0.0043358406983315945
8987	Gbx2	0.004335050005465746
31378	Mapk3	0.004334455356001854
31094	Lrrn2	0.004329346586018801
7741	Enkur	0.004324037581682205
33844	Nxph1	0.004321751184761524
8639	Fndc5	0.004317481070756912
28130	Gnal	0.004317351151257753
40342	Rtn3	0.004314491990953684
36285	Pld3	0.004313727840781212
28390	Grina	0.004310667980462313
43912	Trhde	0.004310491029173136
40224	Rps28	0.004310304298996925
43455	Tmod2	0.00430956669151783
29094	Hrk	0.004306050483137369
4841	Ccdc136	0.004306003917008638
27140	Gm7808	0.004300251137465239
40019	Rpl32	0.004299450200051069
42047	Spon1	0.004295668099075556
43646	Tppp3	0.00429562758654356
33447	Nkpd1	0.00429292069748044
42004	Sphkap	0.004292509984225035
43891	Trdv2-1	0.00429152138531208
8886	Gadd45a	0.0042894380167126656
651	2010300C02Rik	0.004288125783205032
5209	Cdh13	0.00428391620516777
31356	Map4	0.004274205770343542
35375	Opalin	0.004271588288247585
39255	Rap1gds1	0.004269074182957411
30073	Jph4	0.004267283249646425
45286	Vtn	0.004267016425728798
29248	Id4	0.004264377988874912
43319	Tmem215	0.004258394706994295
36193	Pkp2	0.004257709253579378
36795	Prkg2	0.004256235435605049
28582	H2-M10.5	0.0042521096765995026
41673	Snhg14	0.004250241909176111
45870	Zfp423	0.004249046556651592
8027	Fa2h	0.004247936885803938
36782	Prkce	0.0042472826316952705
4430	C1ql3	0.004244646988809109
33673	Nrep	0.0042436919175088406
35652	Pbx1	0.004243343137204647
36195	Pkp4	0.004241118207573891
3702	Atp5d	0.004237910266965628
2215	A830036E02Rik	0.004234523046761751
30387	Klhl10	0.004230789840221405
174	1700011I03Rik	0.00422993628308177
44714	Vipr2	0.004228344187140465
30144	Kcnc3	0.004225132986903191
6119	Crim1	0.004223647527396679
20721	Gm3511	0.004223082680255175
43929	Trim2	0.00422279629856348
35675	Pcdh8	0.004222494550049305
36339	Pllp	0.004220729693770409
33654	Nr3c2	0.004217298235744238
1887	9130024F11Rik	0.004213480278849602
35601	Parm1	0.004211628809571266
41433	Slc6a13	0.004207710735499859
40116	Rps10	0.00420058099552989
45375	Wdr6	0.00420005340129137
29363	Igfbp5	0.004199352581053972
42456	Sv2c	0.004198879934847355
6339	Cx3cr1	0.004191792570054531
6311	Ctxn1	0.004191736225038767
29092	Hrh3	0.004191462881863117
9513	Gm10617	0.0041899774223566055
44231	Tuba4a	0.004185571800917387
29687	Igsf1	0.004185226745903492
17248	Gm24459	0.004181778058409691
36516	Popdc3	0.004180913791060448
13299	Gm15592	0.004178192932158709
5156	Cd9	0.004177682101726532
42361	Stx1b	0.004174313507974148
13996	Gm16425	0.004169656429439783
3707	Atp5g3	0.004164750687777996
36645	Ppp1r9b	0.004164358135312796
1224	4930486N12Rik	0.004163597244769335
40162	Rps15a	0.004159814678132534
3181	Anks1b	0.004159112460911274
4113	Bcl6	0.004156549461185932
29198	Htra1	0.00415613641962409
28293	Gpr26	0.004155802074819803
42531	Syt13	0.0041521089151501656
7796	Epha7	0.004151921719312668
40984	Shank3	0.0041512916795909405
33064	Myrf	0.004147301893681288
2643	Acvr2a	0.004147070460021496
10459	Gm12111	0.004145863465964794
9127	Gjb6	0.004144875332713127
8940	Garnl3	0.004144592676311731
33292	Necab3	0.0041417889297008514
45396	Wdr89	0.0041366866789758205
18212	Gm25890	0.004133729729801416
3540	Arx	0.004132972564548254
33012	Myl4	0.004132154397666454
33650	Nr2f1	0.004127399995923042
2642	Acvr1c	0.004125585779547691
33326	Nell1	0.004120416473597288
33953	Olfm3	0.004119168501347303
25656	Gm4750	0.004116198047995567
6939	Dgkz	0.004114077892154455
42496	Syn1	0.004113251809030771
33350	Neurod1	0.004112184979021549
5138	Cd63	0.004109503701329231
40318	Rsph4a	0.0041044168174266815
27786	Gm9174	0.004103666637092829
7944	Evc2	0.004101973492652178
33307	Negr1	0.004101806785911322
33508	Nme9	0.004100369289517403
6693	Dbpht2	0.0041000316850841045
28371	Gria3	0.004098876845091581
33339	Neto1	0.004094730131328106
37163	Ptpru	0.004093537572771311
33615	Npr3	0.004092189017683268
25026	Gm45307	0.00408883998170495
30148	Kcnd3	0.0040852162055671215
4643	Caln1	0.004084418062120676
12073	Gm14049	0.004082837142050266
37368	RP23-13B8.12	0.004082798026502132
37078	Ptcra	0.0040826923213899136
4148	Bex2	0.00408132653683424
5749	Clmn	0.0040782843716442585
3958	BC030500	0.004076769575476646
31288	Mal2	0.004073640331625938
5227	Cdh9	0.004072514362633228
33175	Nbl1	0.004070366732776165
4670	Camta2	0.004068367648869753
26096	Gm5575	0.004067584872245789
36284	Pld2	0.0040621510706841946
33783	Nudt4	0.004059373401105404
41872	Sox2	0.0040583983063697815
36784	Prkch	0.00405813567340374
28385	Grin2b	0.004056601319462061
628	2010001K21Rik	0.004055412020534277
33351	Neurod2	0.004049597308039665
4656	Camk2g	0.004046531394124031
39555	Rgs8	0.004044522065669298
41390	Slc44a5	0.004041907377541065
26365	Gm6061	0.004041275009512901
15107	Gm20406	0.004040753468871117
40969	Sh3gl2	0.004038805142045021
39767	Rnf187	0.004037496168166399
9173	Glra2	0.004037018865346909
33655	Nr4a1	0.004036576487123966
28298	Gpr34	0.0040291836485266685
6658	Dact2	0.004018405452370644
6172	Crygn	0.0040166983380913734
13567	Gm15900	0.0040159220807254314
4988	Ccl27b	0.004014724399894476
36157	Pitpnm2	0.004014560487121344
6057	Cpne5	0.004014305770397186
28127	Gnai1	0.004013019148260355
13995	Gm16423	0.0040125721134245396
22224	Gm4149	0.0040098195895552635
26285	Gm5901	0.004009315278381109
39983	Rpl3	0.0040086074732244015
6483	Cyp46a1	0.004007912240922451
42267	Stard8	0.004006934352219105
5008	Ccnd2	0.004006487317383289
43623	Tpd52l1	0.00400368869304657
39556	Rgs9	0.004001827910542488
27993	Gm9780	0.004000213462859392
26142	Gm5648	0.003999396692961454
28388	Grin3a	0.0039974101819098
5316	Cebpb	0.003996942657977343
2273	AA545190	0.003996502608060837
38348	RP23-65M10.1	0.003995086997747421
40813	Serpina3n	0.003988687414675951
40230	Rps3a3	0.003987758420407772
8286	Fam84a	0.003987593576312065
4618	Cadm2	0.003980978392064571
19685	Gm28492	0.003980270121246576
36418	Pnoc	0.003978910390287638
33689	Nron	0.0039774952456355095
5437	Cfap126	0.003977017477154732
40264	Rpsa-ps2	0.0039728498086333275
6305	Ctsz	0.003971114754676819
40024	Rpl35	0.00397056620568037
33747	Ntrk2	0.003968211356550455
33001	Myh6	0.003966179210692644
41117	Slc12a2	0.0039559537544846535
45615	Zbtb18	0.003955253399908543
36531	Pou3f3	0.003952784929424524
9195	Glud1	0.0039527202025055885
44173	Ttc29	0.003951964899897575
8000	F2r	0.003951751161366701
2830	Agap2	0.003949286416172981
2740	Adgra1	0.0039483243599534035
33746	Ntrk1	0.003944626543670893
27111	Gm7734	0.003943311981856823
7554	Efr3a	0.003942324314266443
2615	Actg1	0.0039399294182658195
7992	Ezr	0.003938411828130484
39872	Rpl10	0.003936456516385078
5010	Ccnd3-ps	0.003935337532311678
30173	Kcnj10	0.003929749131202698
40605	Scn1a	0.003928494174033403
36077	Pifo	0.003924229182302952
45289	Vwa3a	0.003921910654753447
31098	Lrrtm1	0.0039172242395579815
3187	Anln	0.0039162589237093925
378	1700042O10Rik	0.003914749249815941
45584	Ywhab	0.003913538064807653
3402	Arhgap32	0.003911792766302824
29237	Icam5	0.00391176575794816
43055	Tiam2	0.00391108263283968
32470	Mlf1	0.003910953179001808
32515	Mmp27	0.003909247927367687
45325	Wbscr17	0.003908248618245125
36832	Prmt2	0.0039049964398145676
8764	Fth-ps3	0.0039038497488945723
4034	Baiap2	0.003899739356711507
41425	Slc5a5	0.003895791945978999
8198	Fam212a	0.003895109286531806
8672	Foxg1	0.0038948361761868
7813	Epop	0.003893957007676363
28370	Gria2	0.0038900149520486593
41053	Sirt2	0.003888794220983982
43089	Timp3	0.0038853799924254417
40982	Shank1	0.0038828300312161446
30830	Lhfp	0.003881563898175955
29752	Il1r1	0.003879390424117446
41120	Slc12a5	0.003878373885527253
39290	Rasgef1a	0.0038777985610067844
41245	Slc25a4	0.003875154536217451
44223	Ttyh2	0.003873990848660469
32468	Mlc1	0.0038712522946298122
26830	Gm7079	0.003868943778797984
40854	Serping1	0.003867585211992264
752	2410004P03Rik	0.0038654895033687353
6121	Crip2	0.003865249454975128
34498	Olfr152	0.003861303674057126
41846	Sorbs2	0.003859017277136445
20040	Gm29143	0.0038574892096221447
33138	Napb	0.0038552340120077133
5586	Chst2	0.0038533476181328297
30225	Kcnv1	0.0038455710746347904
42614	Tagln	0.0038438020274043083
5739	Clic6	0.0038430290296673775
40228	Rps3a1	0.003842258593067527
42343	Strbp	0.00383933843113482
36037	Phldb1	0.003838070435449481
40753	Sema7a	0.003837256459519267
5559	Chrm3	0.0038368660025298595
33571	Nova1	0.0038292210083454847
46197	Zmat4	0.0038247578777372837
26938	Gm7331	0.0038246959447860718
29201	Htra4	0.0038246233016252518
16402	Gm23191	0.0038224905729293823
36335	Plk2	0.0038219187408685684
7317	Dusp14	0.0038215769454836845
2482	Abhd12b	0.0038201792631298304
4710	Car4	0.0038189501501619816
39887	Rpl13	0.0038185459561645985
32505	Mmp17	0.0038181254640221596
37249	RP23-103E4.3	0.0038177769165486097
33749	Nts	0.0038170956540852785
40082	Rpl8	0.0038165778387337923
30394	Klhl2	0.0038143738638609648
39884	Rpl12	0.003813866525888443
3218	Anxa8	0.0038100951351225376
31441	Matr3	0.0038097063079476357
28269	Gpr153	0.0038093645125627518
41454	Slc7a11	0.0038077617064118385
39883	Rpl11	0.00380752538330853
11925	Gm13848	0.003807172179222107
19639	Gm28408	0.0038068750873208046
17276	Gm24499	0.0038058969657868147
33274	Ndufc1	0.0037953199353069067
2873	Ahnak	0.0037937243469059467
29106	Hs6st2	0.003793330630287528
5591	Chst8	0.0037922386545687914
40538	Scg5	0.0037920973263680935
4651	Camk1d	0.0037912465631961823
29855	Insig1	0.0037904742639511824
4597	Cacna2d1	0.003789908718317747
8744	Frzb	0.0037894505076110363
10662	Gm12338	0.0037893822882324457
4305	Bsn	0.003789324313402176
8562	Filip1	0.003786561544984579
7657	Elavl4	0.0037861098535358906
10669	Gm12346	0.003785846522077918
890	2900052N01Rik	0.003778662532567978
28380	Grik4	0.003777744248509407
39962	Rpl26	0.003775752382352948
3704	Atp5f1	0.003774832934141159
8859	Gabbr2	0.003774660639464855
33738	Ntm	0.003773732343688607
2962	Alcam	0.0037732848431915045
35299	Olfr950-ps1	0.003773168660700321
41992	Spef2	0.0037714685313403606
42744	Tbx1	0.0037707427982240915
5567	Chrna4	0.003767977003008127
2787	Adora1	0.0037671979516744614
28324	Gprc5b	0.0037669388111680746
33219	Ncs1	0.0037661755923181772
39554	Rgs7bp	0.003764908527955413
40862	Sertm1	0.0037626614794135094
6060	Cpne8	0.00376207591034472
4609	Cacng5	0.0037618218921124935
5545	Chn2	0.0037614551838487387
2669	Adam25	0.003758394857868552
25226	Gm45506	0.00375731335952878
29942	Irx1	0.003752586431801319
33626	Npy	0.003751956857740879
42538	Syt4	0.003750431817024946
41364	Slc39a10	0.0037493431009352207
30353	Kl	0.0037467472720891237
33403	Nhlh2	0.0037463298067450523
3267	Apc	0.0037457761354744434
4660	Camkk1	0.0037452634423971176
40722	Selenom	0.0037438084837049246
39694	Rn7s2	0.0037436666898429394
39825	Rnu5g	0.00374141545034945
45735	Zfhx3	0.003739406820386648
5007	Ccnd1	0.003735957434400916
40195	Rps2	0.0037355783861130476
5772	Clstn2	0.0037322700954973698
28143	Gnb4	0.003728509182110429
5466	Cfh	0.0037276584189385176
40205	Rps20	0.0037272367626428604
37696	RP23-260J19.5	0.003725956892594695
33930	Odf3b	0.003725921967998147
33959	Olfml3	0.0037257494404911995
28310	Gpr63	0.0037227387074381113
36313	Plekhh1	0.0037219319492578506
39211	Rai14	0.003720058361068368
